sale_id,sale_date,year,month,quarter,brand,model,vehicle_type,fuel_type,transmission,condition,branch_location,units_sold,avg_selling_price_lkr,discount_percentage,revenue_lkr,is_festive_month,is_promotion_month,stock_available,booking_count,fuel_price_index,market_shock_flag
18526,2024-09-14,2024,9,3,Hyundai,Grand I10,Hatchback,Petrol,Auto,Used,Colombo,1,7261517.59,2.62,7261517.59,0,0,22.0,15.0,188.35,0
18555,2024-09-15,2024,9,3,Mitsubishi,Lancer,Sedan,Petrol,Auto,Used,Colombo,1,8602061.37,1.62,8602061.37,0,0,22.0,19.0,184.72,0
18587,2024-09-15,2024,9,3,Perodua,Bezza,Sedan,Petrol,Auto,Used,Colombo,1,5338311.0,0.03,5338311.0,0,0,17.0,14.0,187.98,0
18496,2024-09-15,2024,9,3,Nissan,Dayz,Hatchback,Petrol,Auto,Used,Colombo,1,6630306.72,0.29,6630306.72,0,0,30.0,24.0,179.61,0
18457,2024-09-15,2024,9,3,Suzuki,Swift,Hatchback,Hybrid,Auto,Used,Colombo,1,10161593.03,3.22,10161593.03,0,0,44.0,45.0,184.82,0
18627,2024-09-15,2024,9,3,Others,Micro Panda,Hatchback,Petrol,Manual,Used,Colombo,1,4450764.56,1.21,4450764.56,0,0,28.0,16.0,182.2,0
18485,2024-09-15,2024,9,3,Nissan,Dayz,Hatchback,Petrol,Auto,Used,Colombo,1,6413980.75,1.55,6413980.75,0,0,30.0,18.0,179.61,0
18483,2024-09-15,2024,9,3,Nissan,Leaf,Electric,Electric,Auto,Used,Colombo,1,14053173.98,0.07,14053173.98,0,0,27.0,14.0,186.0,0
18568,2024-09-15,2024,9,3,Mitsubishi,Delica,Van,Diesel,Auto,Used,Colombo,1,12760233.4,0.57,12760233.4,0,0,21.0,7.0,177.88,0
18497,2024-09-15,2024,9,3,Nissan,Dayz,Hatchback,Petrol,Auto,Used,Colombo,1,6650165.99,1.63,6650165.99,0,0,30.0,25.0,179.61,0
18569,2024-09-15,2024,9,3,Mitsubishi,Delica,Van,Diesel,Auto,Used,Colombo,1,12680030.55,0.77,12680030.55,0,0,22.0,7.0,177.88,0
18437,2024-09-15,2024,9,3,Suzuki,Swift,Hatchback,Hybrid,Auto,Used,Colombo,1,9776684.52,0.1,9776684.52,0,0,45.0,46.0,184.82,0
18292,2024-09-15,2024,9,3,Toyota,Hilux,Suv,Diesel,Auto,Used,Colombo,1,23250170.27,0.9,23250170.27,0,0,18.0,16.0,184.68,0
18283,2024-09-15,2024,9,3,Toyota,Yaris,Hatchback,Petrol,Auto,Used,Colombo,1,8872844.34,1.78,8872844.34,0,0,32.0,26.0,177.56,0
18392,2024-09-15,2024,9,3,Suzuki,Wagon R,Hatchback,Hybrid,Auto,Used,Colombo,1,8954390.59,2.66,8954390.59,0,0,44.0,41.0,176.82,0
18321,2024-09-15,2024,9,3,Honda,Grace,Sedan,Hybrid,Auto,Reconditioned,Colombo,1,9460714.35,1.33,9460714.35,0,0,19.0,18.0,175.94,0
18264,2024-09-15,2024,9,3,Toyota,Yaris,Hatchback,Petrol,Auto,Used,Colombo,1,8340680.14,1.67,8340680.14,0,0,35.0,29.0,177.56,0
18398,2024-09-15,2024,9,3,Suzuki,Alto,Hatchback,Petrol,Manual,Used,Colombo,1,5346693.5,2.85,5346693.5,0,0,37.0,36.0,182.62,0
18367,2024-09-15,2024,9,3,Suzuki,Wagon R,Hatchback,Hybrid,Auto,Used,Colombo,1,8860126.07,1.79,8860126.07,0,0,44.0,33.0,176.82,0
18368,2024-09-15,2024,9,3,Suzuki,Wagon R,Hatchback,Hybrid,Auto,Used,Colombo,1,8127720.2,1.62,8127720.2,0,0,43.0,38.0,176.82,0
18314,2024-09-15,2024,9,3,Honda,Vezel,Crossover,Hybrid,Auto,Reconditioned,Colombo,1,16783800.5,0.94,16783800.5,0,0,23.0,25.0,181.42,0
18253,2024-09-15,2024,9,3,Toyota,Axio,Sedan,Hybrid,Auto,Reconditioned,Colombo,1,12175446.62,1.58,12175446.62,0,0,37.0,32.0,189.8,0
18448,2024-09-16,2024,9,3,Suzuki,Swift,Hatchback,Hybrid,Auto,Used,Colombo,1,9360338.81,2.23,9360338.81,0,0,45.0,42.0,184.82,0
18530,2024-09-16,2024,9,3,Hyundai,Grand I10,Hatchback,Petrol,Auto,Used,Colombo,1,6781927.03,4.07,6781927.03,0,0,22.0,14.0,188.35,0
18512,2024-09-16,2024,9,3,Byd,Dolphin,Electric,Electric,Auto,New,Colombo,1,14675311.36,2.26,14675311.36,0,0,10.0,2.0,188.51,0
18249,2024-09-16,2024,9,3,Toyota,Axio,Sedan,Hybrid,Auto,Reconditioned,Colombo,1,10927865.54,1.69,10927865.54,0,0,36.0,35.0,189.8,0
18363,2024-09-16,2024,9,3,Suzuki,Wagon R,Hatchback,Hybrid,Auto,Used,Colombo,1,8632208.5,1.99,8632208.5,0,0,44.0,37.0,176.82,0
18412,2024-09-16,2024,9,3,Suzuki,Alto,Hatchback,Petrol,Manual,Used,Colombo,1,5159872.57,2.63,5159872.57,0,0,35.0,32.0,182.62,0
18434,2024-09-16,2024,9,3,Suzuki,Swift,Hatchback,Hybrid,Auto,Used,Colombo,1,9457601.38,1.48,9457601.38,0,0,42.0,43.0,184.82,0
18505,2024-09-16,2024,9,3,Nissan,Nv200,Van,Petrol,Auto,Used,Colombo,1,8557443.8,1.21,8557443.8,0,0,21.0,8.0,187.96,0
18438,2024-09-16,2024,9,3,Suzuki,Swift,Hatchback,Hybrid,Auto,Used,Colombo,1,9874415.34,1.87,9874415.34,0,0,41.0,40.0,184.82,0
18325,2024-09-17,2024,9,3,Honda,Grace,Sedan,Hybrid,Auto,Reconditioned,Colombo,1,10027561.49,0.62,10027561.49,0,0,20.0,18.0,175.94,0
18602,2024-09-17,2024,9,3,Perodua,Myvi,Hatchback,Petrol,Auto,Used,Colombo,1,6192420.62,1.58,6192420.62,0,0,26.0,13.0,190.17,0
18517,2024-09-17,2024,9,3,Hyundai,Santa Fe,Suv,Diesel,Auto,Used,Colombo,1,20262514.43,2.73,20262514.43,0,0,22.0,9.0,182.08,0
18250,2024-09-17,2024,9,3,Toyota,Axio,Sedan,Hybrid,Auto,Reconditioned,Colombo,1,11352459.24,2.62,11352459.24,0,0,38.0,31.0,189.8,0
18522,2024-09-17,2024,9,3,Hyundai,Santa Fe,Suv,Diesel,Auto,Used,Colombo,1,18780792.86,2.72,18780792.86,0,0,25.0,8.0,182.08,0
18313,2024-09-17,2024,9,3,Honda,Vezel,Crossover,Hybrid,Auto,Reconditioned,Colombo,1,17916774.24,1.14,17916774.24,0,0,26.0,21.0,181.42,0
18565,2024-09-17,2024,9,3,Mitsubishi,Lancer,Sedan,Petrol,Auto,Used,Colombo,1,8009965.35,1.35,8009965.35,0,0,20.0,26.0,184.72,0
18533,2024-09-17,2024,9,3,Hyundai,Grand I10,Hatchback,Petrol,Auto,Used,Colombo,1,7232978.26,3.03,7232978.26,0,0,22.0,13.0,188.35,0
18644,2024-09-18,2024,9,3,Others,Mazda Demio,Hatchback,Petrol,Auto,Used,Colombo,1,7400010.19,0.07,7400010.19,0,0,26.0,18.0,187.3,0
18428,2024-09-18,2024,9,3,Suzuki,Swift,Hatchback,Hybrid,Auto,Used,Colombo,1,9119795.56,0.86,9119795.56,0,0,46.0,45.0,184.82,0
18556,2024-09-18,2024,9,3,Mitsubishi,Lancer,Sedan,Petrol,Auto,Used,Colombo,1,8390442.91,1.38,8390442.91,0,0,22.0,24.0,184.72,0
18381,2024-09-18,2024,9,3,Suzuki,Wagon R,Hatchback,Hybrid,Auto,Used,Colombo,1,8078124.87,2.91,8078124.87,0,0,42.0,40.0,176.82,0
18561,2024-09-18,2024,9,3,Mitsubishi,Lancer,Sedan,Petrol,Auto,Used,Colombo,1,8607356.99,0.42,8607356.99,0,0,26.0,25.0,184.72,0
18648,2024-09-18,2024,9,3,Others,Mazda Demio,Hatchback,Petrol,Auto,Used,Colombo,1,7722761.32,1.58,7722761.32,0,0,25.0,20.0,187.3,0
18355,2024-09-18,2024,9,3,Honda,Cr-V,Suv,Petrol,Auto,Used,Colombo,1,19245898.22,0.0,19245898.22,0,0,15.0,13.0,186.57,0
18501,2024-09-18,2024,9,3,Nissan,Dayz,Hatchback,Petrol,Auto,Used,Colombo,1,6548914.78,0.94,6548914.78,0,0,29.0,23.0,179.61,0
18224,2024-09-18,2024,9,3,Toyota,Prius,Sedan,Hybrid,Auto,Reconditioned,Colombo,1,13807050.38,0.0,13807050.38,0,0,51.0,28.0,181.86,0
18541,2024-09-18,2024,9,3,Hyundai,Kona Electric,Electric,Electric,Auto,Used,Colombo,1,16978338.17,0.98,16978338.17,0,0,14.0,6.0,185.59,0
18293,2024-09-18,2024,9,3,Toyota,Hilux,Suv,Diesel,Auto,Used,Colombo,1,22354574.96,1.52,22354574.96,0,0,17.0,17.0,184.68,0
18537,2024-09-18,2024,9,3,Hyundai,Grand I10,Hatchback,Petrol,Auto,Used,Colombo,1,6819515.97,1.82,6819515.97,0,0,21.0,13.0,188.35,0
18271,2024-09-18,2024,9,3,Toyota,Yaris,Hatchback,Petrol,Auto,Used,Colombo,1,8590199.22,0.89,8590199.22,0,0,34.0,27.0,177.56,0
18406,2024-09-18,2024,9,3,Suzuki,Alto,Hatchback,Petrol,Manual,Used,Colombo,1,5261818.11,1.74,5261818.11,0,0,40.0,33.0,182.62,0
18273,2024-09-18,2024,9,3,Toyota,Yaris,Hatchback,Petrol,Auto,Used,Colombo,1,8118555.8,3.01,8118555.8,0,0,34.0,26.0,177.56,0
18339,2024-09-19,2024,9,3,Honda,Fit,Hatchback,Hybrid,Auto,Used,Colombo,1,9891013.13,2.68,9891013.13,0,0,25.0,16.0,186.93,0
18606,2024-09-19,2024,9,3,Mahindra,Kuv100,Crossover,Petrol,Manual,Used,Colombo,1,5780584.82,1.41,5780584.82,0,0,22.0,6.0,177.03,0
18369,2024-09-19,2024,9,3,Suzuki,Wagon R,Hatchback,Hybrid,Auto,Used,Colombo,1,8465990.37,1.58,8465990.37,0,0,43.0,43.0,176.82,0
18536,2024-09-19,2024,9,3,Hyundai,Grand I10,Hatchback,Petrol,Auto,Used,Colombo,1,6996735.41,2.7,6996735.41,0,0,24.0,14.0,188.35,0
18492,2024-09-19,2024,9,3,Nissan,Dayz,Hatchback,Petrol,Auto,Used,Colombo,1,6087101.31,0.71,6087101.31,0,0,29.0,21.0,179.61,0
18544,2024-09-19,2024,9,3,Mitsubishi,Montero,Suv,Diesel,Auto,Used,Colombo,1,32000000.0,0.37,32000000.0,0,0,9.0,8.0,178.61,0
18336,2024-09-19,2024,9,3,Honda,Fit,Hatchback,Hybrid,Auto,Used,Colombo,1,9035412.53,3.08,9035412.53,0,0,25.0,16.0,186.93,0
18272,2024-09-19,2024,9,3,Toyota,Yaris,Hatchback,Petrol,Auto,Used,Colombo,1,7918811.86,1.76,7918811.86,0,0,33.0,30.0,177.56,0
18594,2024-09-19,2024,9,3,Perodua,Myvi,Hatchback,Petrol,Auto,Used,Colombo,1,6800626.41,1.59,6800626.41,0,0,29.0,13.0,190.17,0
18566,2024-09-19,2024,9,3,Mitsubishi,Lancer,Sedan,Petrol,Auto,Used,Colombo,1,8028799.04,1.69,8028799.04,0,0,21.0,26.0,184.72,0
18345,2024-09-19,2024,9,3,Honda,Fit,Hatchback,Hybrid,Auto,Used,Colombo,1,9210317.11,1.77,9210317.11,0,0,25.0,14.0,186.93,0
18607,2024-09-19,2024,9,3,Mahindra,Kuv100,Crossover,Petrol,Manual,Used,Colombo,1,5418359.18,0.79,5418359.18,0,0,21.0,6.0,177.03,0
18554,2024-09-19,2024,9,3,Mitsubishi,Lancer,Sedan,Petrol,Auto,Used,Colombo,1,8601561.76,2.02,8601561.76,0,0,23.0,27.0,184.72,0
18463,2024-09-19,2024,9,3,Suzuki,Every,Van,Petrol,Auto,Used,Colombo,1,6944202.82,1.76,6944202.82,0,0,15.0,8.0,185.49,0
18389,2024-09-19,2024,9,3,Suzuki,Wagon R,Hatchback,Hybrid,Auto,Used,Colombo,1,8435394.1,2.24,8435394.1,0,0,42.0,39.0,176.82,0
18640,2024-09-19,2024,9,3,Others,Mazda Demio,Hatchback,Petrol,Auto,Used,Colombo,1,7320826.12,0.28,7320826.12,0,0,25.0,19.0,187.3,0
18397,2024-09-19,2024,9,3,Suzuki,Alto,Hatchback,Petrol,Manual,Used,Colombo,1,5050360.18,1.94,5050360.18,0,0,39.0,36.0,182.62,0
18214,2024-09-19,2024,9,3,Toyota,Prius,Sedan,Hybrid,Auto,Reconditioned,Colombo,1,12871206.35,1.45,12871206.35,0,0,44.0,36.0,181.86,0
18520,2024-09-20,2024,9,3,Hyundai,Santa Fe,Suv,Diesel,Auto,Used,Colombo,1,19715238.15,1.78,19715238.15,0,0,23.0,8.0,182.08,0
18639,2024-09-20,2024,9,3,Others,Mazda Demio,Hatchback,Petrol,Auto,Used,Colombo,1,7625950.06,0.0,7625950.06,0,0,27.0,19.0,187.3,0
18589,2024-09-20,2024,9,3,Perodua,Bezza,Sedan,Petrol,Auto,Used,Colombo,1,5313983.38,0.0,5313983.38,0,0,21.0,12.0,187.98,0
18467,2024-09-20,2024,9,3,Nissan,X-Trail,Suv,Hybrid,Auto,Used,Colombo,1,18745569.77,1.1,18745569.77,0,0,14.0,17.0,183.02,0
18502,2024-09-20,2024,9,3,Nissan,Dayz,Hatchback,Petrol,Auto,Used,Colombo,1,5982506.29,1.48,5982506.29,0,0,29.0,18.0,179.61,0
18518,2024-09-20,2024,9,3,Hyundai,Santa Fe,Suv,Diesel,Auto,Used,Colombo,1,18651395.7,1.81,18651395.7,0,0,23.0,9.0,182.08,0
18415,2024-09-20,2024,9,3,Suzuki,Alto,Hatchback,Petrol,Manual,Used,Colombo,1,5170559.17,2.1,5170559.17,0,0,37.0,35.0,182.62,0
18375,2024-09-20,2024,9,3,Suzuki,Wagon R,Hatchback,Hybrid,Auto,Used,Colombo,1,8610526.52,0.73,8610526.52,0,0,45.0,41.0,176.82,0
18461,2024-09-20,2024,9,3,Suzuki,Every,Van,Petrol,Auto,Used,Colombo,1,7181299.64,0.0,7181299.64,0,0,17.0,9.0,185.49,0
18241,2024-09-20,2024,9,3,Toyota,Axio,Sedan,Hybrid,Auto,Reconditioned,Colombo,1,11998426.19,2.66,11998426.19,0,0,34.0,31.0,189.8,0
18382,2024-09-20,2024,9,3,Suzuki,Wagon R,Hatchback,Hybrid,Auto,Used,Colombo,1,8208282.2,3.35,8208282.2,0,0,47.0,41.0,176.82,0
18380,2024-09-20,2024,9,3,Suzuki,Wagon R,Hatchback,Hybrid,Auto,Used,Colombo,1,8928816.69,1.56,8928816.69,0,0,38.0,39.0,176.82,0
18478,2024-09-20,2024,9,3,Nissan,Leaf,Electric,Electric,Auto,Used,Colombo,1,13430039.24,0.29,13430039.24,0,0,30.0,13.0,186.0,0
18251,2024-09-20,2024,9,3,Toyota,Axio,Sedan,Hybrid,Auto,Reconditioned,Colombo,1,12092178.83,2.02,12092178.83,0,0,38.0,34.0,189.8,0
18559,2024-09-20,2024,9,3,Mitsubishi,Lancer,Sedan,Petrol,Auto,Used,Colombo,1,8493823.83,0.9,8493823.83,0,0,20.0,25.0,184.72,0
18441,2024-09-20,2024,9,3,Suzuki,Swift,Hatchback,Hybrid,Auto,Used,Colombo,1,9797137.07,0.93,9797137.07,0,0,44.0,41.0,184.82,0
18449,2024-09-21,2024,9,3,Suzuki,Swift,Hatchback,Hybrid,Auto,Used,Colombo,1,9219446.65,1.27,9219446.65,0,0,45.0,40.0,184.82,0
18534,2024-09-21,2024,9,3,Hyundai,Grand I10,Hatchback,Petrol,Auto,Used,Colombo,1,7206544.88,2.37,7206544.88,0,0,23.0,13.0,188.35,0
18332,2024-09-21,2024,9,3,Honda,Fit,Hatchback,Hybrid,Auto,Used,Colombo,1,9202459.46,1.59,9202459.46,0,0,22.0,16.0,186.93,0
18393,2024-09-21,2024,9,3,Suzuki,Wagon R,Hatchback,Hybrid,Auto,Used,Colombo,1,8732055.32,1.96,8732055.32,0,0,44.0,33.0,176.82,0
18575,2024-09-21,2024,9,3,Perodua,Axia,Hatchback,Petrol,Auto,Used,Colombo,1,4922303.76,2.62,4922303.76,0,0,14.0,11.0,189.89,0
18277,2024-09-21,2024,9,3,Toyota,Yaris,Hatchback,Petrol,Auto,Used,Colombo,1,8758629.53,1.05,8758629.53,0,0,35.0,27.0,177.56,0
18410,2024-09-21,2024,9,3,Suzuki,Alto,Hatchback,Petrol,Manual,Used,Colombo,1,5341005.53,2.07,5341005.53,0,0,37.0,32.0,182.62,0
18216,2024-09-21,2024,9,3,Toyota,Prius,Sedan,Hybrid,Auto,Reconditioned,Colombo,1,12753803.57,0.0,12753803.57,0,0,47.0,26.0,181.86,0
18220,2024-09-21,2024,9,3,Toyota,Prius,Sedan,Hybrid,Auto,Reconditioned,Colombo,1,13782829.31,0.92,13782829.31,0,0,45.0,28.0,181.86,0
18347,2024-09-21,2024,9,3,Honda,Fit,Hatchback,Hybrid,Auto,Used,Colombo,1,9637167.34,0.92,9637167.34,0,0,24.0,18.0,186.93,0
18619,2024-09-21,2024,9,3,Others,Micro Panda,Hatchback,Petrol,Manual,Used,Colombo,1,4198192.96,1.63,4198192.96,0,0,26.0,17.0,182.2,0
18297,2024-09-21,2024,9,3,Toyota,Hilux,Suv,Diesel,Auto,Used,Colombo,1,20932250.98,1.72,20932250.98,0,0,17.0,18.0,184.68,0
18360,2024-09-21,2024,9,3,Suzuki,Wagon R,Hatchback,Hybrid,Auto,Used,Colombo,1,8075522.56,2.27,8075522.56,0,0,38.0,42.0,176.82,0
18386,2024-09-21,2024,9,3,Suzuki,Wagon R,Hatchback,Hybrid,Auto,Used,Colombo,1,8898743.3,1.86,8898743.3,0,0,43.0,39.0,176.82,0
18311,2024-09-21,2024,9,3,Honda,Vezel,Crossover,Hybrid,Auto,Reconditioned,Colombo,1,17228476.49,0.46,17228476.49,0,0,26.0,20.0,181.42,0
18529,2024-09-21,2024,9,3,Hyundai,Grand I10,Hatchback,Petrol,Auto,Used,Colombo,1,7170922.23,2.94,7170922.23,0,0,21.0,16.0,188.35,0
18443,2024-09-22,2024,9,3,Suzuki,Swift,Hatchback,Hybrid,Auto,Used,Colombo,1,9622158.89,1.66,9622158.89,0,0,44.0,41.0,184.82,0
18416,2024-09-22,2024,9,3,Suzuki,Alto,Hatchback,Petrol,Manual,Used,Colombo,1,5478973.2,0.82,5478973.2,0,0,40.0,17.0,182.62,0
18301,2024-09-22,2024,9,3,Honda,Vezel,Crossover,Hybrid,Auto,Reconditioned,Colombo,1,18074719.91,0.35,18074719.91,0,0,25.0,25.0,181.42,0
18424,2024-09-22,2024,9,3,Suzuki,Swift,Hatchback,Hybrid,Auto,Used,Colombo,1,10155050.16,1.94,8701470.95,0,0,45.0,41.0,184.82,0
18308,2024-09-22,2024,9,3,Honda,Vezel,Crossover,Hybrid,Auto,Reconditioned,Colombo,1,17853331.11,1.64,17853331.11,0,0,26.0,26.0,181.42,0
18429,2024-09-22,2024,9,3,Suzuki,Swift,Hatchback,Hybrid,Auto,Used,Colombo,1,9446346.36,0.67,9446346.36,0,0,43.0,48.0,184.82,0
18294,2024-09-22,2024,9,3,Toyota,Hilux,Suv,Diesel,Auto,Used,Colombo,1,20974258.43,1.44,20974258.43,0,0,16.0,19.0,184.68,0
18608,2024-09-22,2024,9,3,Mahindra,Kuv100,Crossover,Petrol,Manual,Used,Colombo,1,5274686.08,0.98,5274686.08,0,0,20.0,7.0,177.03,0
18233,2024-09-22,2024,9,3,Toyota,Prius,Sedan,Hybrid,Auto,Reconditioned,Colombo,1,13872284.75,0.84,13872284.75,0,0,51.0,32.0,181.86,0
18305,2024-09-22,2024,9,3,Honda,Vezel,Crossover,Hybrid,Auto,Reconditioned,Colombo,1,16935341.93,0.72,16935341.93,0,0,26.0,22.0,181.42,0
18255,2024-09-22,2024,9,3,Toyota,Axio,Sedan,Hybrid,Auto,Reconditioned,Colombo,1,11302510.29,1.32,11302510.29,0,0,38.0,26.0,189.8,0
18257,2024-09-22,2024,9,3,Toyota,Axio,Sedan,Hybrid,Auto,Reconditioned,Colombo,1,11395020.45,1.84,11395020.45,0,0,34.0,28.0,189.8,0
18350,2024-09-22,2024,9,3,Honda,Cr-V,Suv,Petrol,Auto,Used,Colombo,1,18535937.85,0.0,18535937.85,0,0,18.0,13.0,186.57,0
18338,2024-09-22,2024,9,3,Honda,Fit,Hatchback,Hybrid,Auto,Used,Colombo,1,9555133.62,0.55,9555133.62,0,0,27.0,17.0,186.93,0
18388,2024-09-22,2024,9,3,Suzuki,Wagon R,Hatchback,Hybrid,Auto,Used,Colombo,1,8700724.96,1.68,8700724.96,0,0,45.0,36.0,176.82,0
18365,2024-09-22,2024,9,3,Suzuki,Wagon R,Hatchback,Hybrid,Auto,Used,Colombo,1,8170024.85,1.62,8170024.85,0,0,43.0,37.0,176.82,0
18215,2024-09-23,2024,9,3,Toyota,Prius,Sedan,Hybrid,Auto,Reconditioned,Colombo,1,12683240.93,0.0,12683240.93,0,0,44.0,33.0,181.86,0
18408,2024-09-23,2024,9,3,Suzuki,Alto,Hatchback,Petrol,Manual,Used,Colombo,1,5268299.14,1.6,5268299.14,0,0,35.0,32.0,182.62,0
18439,2024-09-23,2024,9,3,Suzuki,Swift,Hatchback,Hybrid,Auto,Used,Colombo,1,9249996.53,0.36,9249996.53,0,0,43.0,45.0,184.82,0
18333,2024-09-23,2024,9,3,Honda,Fit,Hatchback,Hybrid,Auto,Used,Colombo,1,9843127.88,2.22,9843127.88,0,0,25.0,14.0,186.93,0
18646,2024-09-23,2024,9,3,Others,Mazda Demio,Hatchback,Petrol,Auto,Used,Colombo,1,7661870.76,0.08,7661870.76,0,0,24.0,18.0,187.3,0
18414,2024-09-23,2024,9,3,Suzuki,Alto,Hatchback,Petrol,Manual,Used,Colombo,1,5370591.47,1.79,5370591.47,0,0,36.0,38.0,182.62,0
18396,2024-09-23,2024,9,3,Suzuki,Wagon R,Hatchback,Hybrid,Auto,Used,Colombo,1,8558699.47,1.41,8558699.47,0,0,46.0,41.0,176.82,0
18580,2024-09-23,2024,9,3,Perodua,Axia,Hatchback,Petrol,Auto,Used,Colombo,1,5056638.0,1.99,8701470.95,0,0,16.0,12.0,189.89,0
18362,2024-09-23,2024,9,3,Suzuki,Wagon R,Hatchback,Hybrid,Auto,Used,Colombo,1,8790267.73,1.77,8790267.73,0,0,46.0,36.0,176.82,0
18524,2024-09-23,2024,9,3,Hyundai,Grand I10,Hatchback,Petrol,Auto,Used,Colombo,1,7188849.69,2.74,7188849.69,0,0,23.0,12.0,188.35,0
18376,2024-09-23,2024,9,3,Suzuki,Wagon R,Hatchback,Hybrid,Auto,Used,Colombo,1,8758537.33,2.47,8758537.33,0,0,46.0,35.0,176.82,0
18482,2024-09-23,2024,9,3,Nissan,Leaf,Electric,Electric,Auto,Used,Colombo,1,13277480.55,2.24,13277480.55,0,0,28.0,13.0,186.0,0
18407,2024-09-23,2024,9,3,Suzuki,Alto,Hatchback,Petrol,Manual,Used,Colombo,1,5536728.96,2.04,5536728.96,0,0,39.0,29.0,182.62,0
18284,2024-09-23,2024,9,3,Toyota,Yaris,Hatchback,Petrol,Auto,Used,Colombo,1,7973671.65,2.45,7973671.65,0,0,32.0,28.0,177.56,0
18239,2024-09-24,2024,9,3,Toyota,Prius,Sedan,Hybrid,Auto,,Colombo,1,12677146.89,0.0,12677146.89,0,0,46.0,28.0,181.86,0
18612,2024-09-24,2024,9,3,Mahindra,Scorpio,Suv,Diesel,Manual,Used,Colombo,1,11497861.34,0.07,11497861.34,0,0,13.0,2.0,178.55,0
18423,2024-09-24,2024,9,3,Suzuki,Swift,Hatchback,Hybrid,Auto,Used,Colombo,1,9180622.28,2.34,9180622.28,0,0,42.0,17.0,184.82,0
18519,2024-09-24,2024,9,3,Hyundai,Santa Fe,Suv,Diesel,Auto,Used,Colombo,1,19308161.48,0.36,19308161.48,0,0,22.0,9.0,182.08,0
18348,2024-09-24,2024,9,3,Honda,Cr-V,Suv,Petrol,Auto,Used,Colombo,1,20772001.08,0.0,20772001.08,0,0,17.0,14.0,186.57,0
18528,2024-09-24,2024,9,3,Hyundai,Grand I10,Hatchback,Petrol,Auto,Used,Colombo,1,7192889.32,2.73,7192889.32,0,0,20.0,13.0,188.35,0
18547,2024-09-24,2024,9,3,Mitsubishi,Montero,Suv,Diesel,Auto,Used,Colombo,1,29199478.06,0.82,29199478.06,0,0,8.0,8.0,178.61,0
18464,2024-09-24,2024,9,3,Suzuki,Every,Van,Petrol,Auto,Used,Colombo,1,7369334.28,0.0,7369334.28,0,0,16.0,5.0,185.49,0
18504,2024-09-24,2024,9,3,Nissan,Nv200,Van,Petrol,Auto,Used,Colombo,1,9413281.97,0.0,9413281.97,0,0,21.0,7.0,187.96,0
18521,2024-09-24,2024,9,3,Hyundai,Santa Fe,Suv,Diesel,Auto,Used,Colombo,1,20366597.24,1.32,20366597.24,0,0,25.0,9.0,182.08,0
18319,2024-09-24,2024,9,3,Honda,Grace,Sedan,Hybrid,Auto,Reconditioned,Colombo,1,9563839.22,2.91,9563839.22,0,0,18.0,16.0,175.94,0
18390,2024-09-25,2024,9,3,Suzuki,Wagon R,Hatchback,Hybrid,Auto,Used,Colombo,1,8269160.49,1.27,8269160.49,0,0,46.0,41.0,176.82,0
18384,2024-09-25,2024,9,3,Suzuki,Wagon R,Hatchback,Hybrid,Auto,Used,Colombo,1,8934226.03,1.79,8934226.03,0,0,44.0,36.0,176.82,0
18513,2024-09-25,2024,9,3,Byd,,Electric,Electric,Auto,New,Colombo,1,15112635.19,2.61,15112635.19,0,0,8.0,1.0,188.51,0
18638,2024-09-25,2024,9,3,Others,Mazda Demio,Hatchback,Petrol,Auto,Used,Colombo,1,7574502.79,0.0,7574502.79,0,0,26.0,21.0,187.3,0
18469,2024-09-25,2024,9,3,Nissan,X-Trail,Suv,Hybrid,Auto,Used,Colombo,1,19751649.33,0.0,19751649.33,0,0,13.0,12.0,183.02,0
18358,2024-09-25,2024,9,3,Suzuki,Wagon R,Hatchback,Hybrid,Auto,Used,Colombo,1,8702715.23,2.78,8702715.23,0,0,48.0,42.0,176.82,0
18256,2024-09-25,2024,9,3,Toyota,Axio,Sedan,Hybrid,Auto,Reconditioned,Colombo,1,11098364.52,1.98,11098364.52,0,0,40.0,34.0,189.8,0
18234,2024-09-25,2024,9,3,Toyota,Prius,Sedan,Hybrid,Auto,Reconditioned,Colombo,1,13070484.47,0.64,13070484.47,0,0,46.0,32.0,181.86,0
18387,2024-09-25,2024,9,3,Suzuki,Wagon R,Hatchback,Hybrid,Auto,Used,Colombo,1,8761779.65,1.87,8761779.65,0,0,47.0,36.0,176.82,0
18258,2024-09-25,2024,9,3,Toyota,Axio,Sedan,Hybrid,Auto,Reconditioned,Colombo,1,11720091.81,2.0,11720091.81,0,0,35.0,34.0,189.8,0
18542,2024-09-25,2024,9,3,Hyundai,Kona Electric,Electric,Electric,Auto,Used,Colombo,1,15444899.9,3.1,15444899.9,0,0,15.0,5.0,185.59,0
18252,2024-09-25,2024,9,3,Toyota,Axio,Sedan,Hybrid,Auto,Reconditioned,Colombo,1,11722329.87,2.72,11722329.87,0,0,35.0,32.0,189.8,0
18462,2024-09-26,2024,9,3,Suzuki,Every,Van,Petrol,Auto,Used,Colombo,1,7409527.79,0.08,7409527.79,0,0,15.0,7.0,185.49,0
18495,2024-09-26,2024,9,3,Nissan,Dayz,Hatchback,Petrol,Auto,Used,Colombo,1,5996279.02,0.86,5996279.02,0,0,26.0,24.0,179.61,0
